canonical_game_key,game_name,developer,game_url,kongregate_game_ids,best_rank,top_n_appearances,ranking_types,observed_categories,category_tags,platform_flags,facebook_social_candidate,classification_confidence,classification_signals,first_observed_date,first_observed_source,first_ranked_date,first_play_history_date,first_live_metric_date,likely_added_date,likely_added_date_confidence,last_observed_date,last_observed_source,last_ranked_date,last_play_history_date,last_live_metric_date,current_live_metric_status,latest_live_metric_attempt_date,removal_evidence_status,removal_evidence_type,observed_removed_after_date,observed_removed_by_date,removal_confidence,metrics_rows,listing_play_count_rows,max_play_count_observed,page_gap_status,metrics_audit_status,count_source_probe_status,notes
www.kongregate.com/games/kogamadaniel/kogama-geometry-dash,KoGaMa | ♦ GEOMETRY DASH ♦,KoGaMaDaniel,http://www.kongregate.com/games/KoGaMaDaniel/kogama-geometry-dash,247800,5,1,newest,,,,no,,,2015-09-14,ranked_list,2015-09-14,2026-06-29,2026-06-29,2015-09-14,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2015-09-14,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,1410,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/yolkgamez/las-vegas-casino-bar-escape,Las Vegas Casino Bar Escape,yolkgamez,http://www.kongregate.com/games/yolkgamez/las-vegas-casino-bar-escape,268213,5,1,newest,,escape_room,,no,low,name_or_category:escape_room,2016-09-03,ranked_list,2016-09-03,2023-05-20,,2016-09-03,observed_first_seen_not_launch_date,2023-05-20,count_source_probe; metrics_json,2016-09-03,2023-05-20,,not_checked,,no_removal_evidence,,,,,2,0,218,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/jotappolk/launch-the-pig,Launch the Pig,Jotappolk,http://www.kongregate.com/games/Jotappolk/launch-the-pig,253830,5,1,newest,,,,no,,,2015-12-18,ranked_list,2015-12-18,2026-06-29,2026-06-29,2015-12-18,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2015-12-18,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,356,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/mrbirdhacker/le-royal-casino,Le Royal Casino,MrBirdHacker,http://www.kongregate.com/games/MrBirdHacker/le-royal-casino,267729,5,1,newest,,,,no,,,2016-08-28,ranked_list,2016-08-28,2026-06-29,2026-06-29,2016-08-28,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-08-28,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,293,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/packed/life-force-td,Life Force TD,packed,http://www.kongregate.com/games/packed/life-force-td,,5,1,newest,,tower_defense,,no,low,name_or_category:tower_defense,2009-10-14,ranked_list,2009-10-14,2026-06-29,2026-06-29,2009-10-14,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2009-10-14,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,1,7852,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/barbarae17/loucolandia,LoucoLandia,BarbaraE17,https://www.kongregate.com/games/BarbaraE17/loucolandia,262664,5,1,newest,,,,no,,,2021-11-12,ranked_list,2021-11-12,2026-06-29,2026-06-29,2021-11-12,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2021-11-12,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,895,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/sandrakim/lovely-day,Lovely Day,SandraKim,http://www.kongregate.com/games/SandraKim/lovely-day,259248,5,1,newest,,,,no,,,2016-03-24,ranked_list,2016-03-24,2026-06-29,2026-06-29,2016-03-24,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-03-24,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,374,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/crisstoph/maggies-monkey-quest,Maggie's Monkey Quest,,http://www.kongregate.com/games/crisstoph/maggies-monkey-quest,217577,5,1,newest,,,,no,,,2014-08-16,ranked_list,2014-08-16,2026-06-30,2026-06-30,2014-08-16,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2014-08-16,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,1,1590,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/laspinko/mandelbrot-set-math-stuff,Mandelbrot set[Math stuff],laspinko,http://www.kongregate.com/games/laspinko/mandelbrot-set-math-stuff,270521,5,1,newest,,,,no,,,2016-10-18,ranked_list,2016-10-18,2026-06-29,2026-06-29,2016-10-18,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-10-18,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,502,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/wojoeviewer/marblo-roll-this-ball,Marblo - Roll this Ball!,,http://www.kongregate.com/games/wojoeviewer/marblo-roll-this-ball,217462,5,1,newest,,,,no,,,2014-08-15,ranked_list,2014-08-15,2026-06-30,2026-06-30,2014-08-15,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2014-08-15,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,1,132,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/heletrico/max-dificult-x,max dificult x,heletrico,http://www.kongregate.com/games/heletrico/max-dificult-x,218070,5,1,newest,,,,no,,,2014-08-22,ranked_list,2014-08-22,2026-06-30,2026-06-30,2014-08-22,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2014-08-22,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,0,64,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/sippacup/maze-game,Maze Game,sippaCup,http://www.kongregate.com/games/sippaCup/maze-game,,5,1,newest,,,,no,,,2011-07-28,ranked_list,2011-07-28,2026-06-30,2026-06-30,2011-07-28,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2011-07-28,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,1,654,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/tungnguyendev/minion-go-home,Minion Go Home,tungnguyendev,http://www.kongregate.com/games/tungnguyendev/minion-go-home,222119,5,1,newest,,,,no,,,2014-10-13,ranked_list,2014-10-13,2026-06-29,2026-06-29,2014-10-13,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2014-10-13,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,291,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/mushroomfanlol/mushroom-clicker,Mushroom Clicker,mushroomfanlol,http://www.kongregate.com/games/mushroomfanlol/mushroom-clicker,285658,5,1,newest,,idle_clicker,,no,low,name_or_category:idle_clicker,2017-09-04,ranked_list,2017-09-04,2026-06-29,2026-06-29,2017-09-04,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2017-09-04,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,692,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/mirchis/mushroom-land,Mushroom Land,MirchiS,http://www.kongregate.com/games/MirchiS/mushroom-land,280872,5,1,newest,,,,no,,,2017-05-16,ranked_list,2017-05-16,2026-06-29,2026-06-29,2017-05-16,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2017-05-16,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,273,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/lebanging/my-line-of-sight-attempt-from-construct-2,My Line Of Sight attempt from Construct 2,LeBanging,http://www.kongregate.com/games/LeBanging/my-line-of-sight-attempt-from-construct-2,220842,5,1,newest,,,,no,,,2014-09-26,ranked_list,2014-09-26,,,2014-09-26,observed_first_seen_not_launch_date,2014-09-26,ranked_list,2014-09-26,,,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2014-09-26,2026-07-01,low_game_page_not_verified,0,0,0,dynamic_metrics_placeholder,no_cdx,no_archived_endpoint_rows_observed,"Live metrics endpoint failure is removal evidence only for the metrics endpoint; game-page availability needs direct verification. Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/rob_almighty/ninja-bear,Ninja Bear,Rob_Almighty,http://www.kongregate.com/games/Rob_Almighty/ninja-bear,,5,1,category_top,puzzle,puzzle,,no,,,2012-02-11,ranked_list,2012-02-11,2019-09-07,2026-06-30,2012-02-11,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2012-02-11,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,3,1,336399,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/thepodge/no-brakes,No Brakes,thepodge,http://www.kongregate.com/games/thepodge/no-brakes,219305,5,1,newest,,,,no,,,2014-09-05,ranked_list,2014-09-05,2026-06-30,2026-06-30,2014-09-05,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2014-09-05,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,0,1151,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/martinirosso/nordic-kingdom,Nordic Kingdom,MARTINIRosso,http://www.kongregate.com/games/MARTINIRosso/nordic-kingdom,282261,5,1,newest,,,,no,low,title_or_slug_social_strategy_terms,2017-06-16,ranked_list,2017-06-16,2022-06-02,2026-06-29,2017-06-16,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2017-06-16,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,10,0,9513,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/neal867/overwatch-tracer-concept,Overwatch: Tracer Concept,neal867,http://www.kongregate.com/games/neal867/overwatch-tracer-concept,263257,5,1,newest,,,,no,,,2016-06-05,ranked_list,2016-06-05,2026-06-29,2026-06-29,2016-06-05,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-06-05,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,493,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/moyagames/para-demo,Para (Demo),Moyagames,http://www.kongregate.com/games/Moyagames/para-demo,,5,1,newest,,,,no,,,2011-04-09,ranked_list,2011-04-09,2026-06-29,2026-06-29,2011-04-09,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2011-04-09,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,1,6981,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/orandze/piano-dancer,Piano Dancer,orandze,http://www.kongregate.com/games/orandze/piano-dancer,,5,1,newest,,,,no,,,2011-06-10,ranked_list,2011-06-10,2026-06-30,2026-06-30,2011-06-10,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2011-06-10,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,1,2474,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/longanimals/pirates-vs-ninjas,Pirates Vs Ninjas,LongAnimals,http://www.kongregate.com/games/LongAnimals/pirates-vs-ninjas,,5,1,newest,,,,no,,,2010-10-18,ranked_list,2010-10-18,2026-06-29,2026-06-29,2010-10-18,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2010-10-18,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,1,251809,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/pacogame5/pixel-warfare,Pixel Warfare,PacoGame5,http://www.kongregate.com/games/PacoGame5/pixel-warfare,221993,5,1,newest,,,,no,,,2014-10-10,ranked_list,2014-10-10,2025-06-19,2026-06-29,2014-10-10,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2014-10-10,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,3,0,233221,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/wiesi/poop-dog,Poop Dog,,http://www.kongregate.com/games/wiesi/poop-dog,216360,5,1,newest,,,,no,,,2014-08-01,ranked_list,2014-08-01,2026-06-30,2026-06-30,2014-08-01,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2014-08-01,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,1,2216,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/quicksailor/presidential-election-fun,Presidential Election Fun,,http://www.kongregate.com/games/quicksailor/presidential-election-fun,,5,1,newest,,,,no,,,2012-11-01,ranked_list,2012-11-01,2026-06-30,2026-06-30,2012-11-01,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2012-11-01,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,1,489,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/dukesofdevon/prison-escape,Prison Escape,DukesOfDevon,http://www.kongregate.com/games/DukesOfDevon/prison-escape,267317,5,1,newest,,escape_room,,no,low,name_or_category:escape_room,2016-08-20,ranked_list,2016-08-20,2023-09-14,2026-06-29,2016-08-20,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-08-20,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,3,0,204,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/fiore1996/pushing-arena,Pushing Arena,fiore1996,http://www.kongregate.com/games/fiore1996/pushing-arena,219886,5,1,newest,,mmo_multiplayer,,no,low,name_or_category:mmo_multiplayer,2014-09-14,ranked_list,2014-09-14,2026-06-30,2026-06-30,2014-09-14,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2014-09-14,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,0,590,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/excitemike/pushy-elephant-a-diversion-for-a-pair-of-brave-persons-constructed-for-miniature-ludum-dare-one-score-and-five-playable-on-information-super-driveway-browsermachines,Pushy Elephant: A Dive...,ExciteMike,http://www.kongregate.com/games/ExciteMike/pushy-elephant-a-diversion-for-a-pair-of-brave-persons-constructed-for-miniature-ludum-dare-one-score-and-five-playable-on-information-super-driveway-browsermachines,,5,1,newest,,,,no,,,2011-03-19,ranked_list,2011-03-19,2021-06-11,,2011-03-19,observed_first_seen_not_launch_date,2021-06-11,metrics_json,2011-03-19,2021-06-11,,not_checked,,no_removal_evidence,,,,,1,1,1771,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/jgames/pwong-2,Pwong 2,JGames,http://www.kongregate.com/games/JGames/pwong-2,,5,1,newest,,,,no,,,2009-06-17,ranked_list,2009-06-17,2021-07-20,,2009-06-17,observed_first_seen_not_launch_date,2025-04-26,metrics_json,2009-06-17,2025-04-26,,not_checked,,no_removal_evidence,,,,,2,1,1179108,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/1207732597/quangjing,quangjing,1207732597,http://www.kongregate.com/games/1207732597/quangjing,264246,5,1,newest,,,,no,,,2016-06-22,ranked_list,2016-06-22,,,2016-06-22,observed_first_seen_not_launch_date,2016-06-22,ranked_list,2016-06-22,,,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2016-06-22,2026-07-01,low_game_page_not_verified,0,0,0,no_page_cdx_rows,no_cdx,no_archived_endpoint_rows_observed,"Live metrics endpoint failure is removal evidence only for the metrics endpoint; game-page availability needs direct verification. Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/5tea/replay-the-game,REPLAY The Game,5tea,http://www.kongregate.com/games/5tea/replay-the-game,,5,1,newest,,,,no,,,2011-08-09,ranked_list,2011-08-09,,,2011-08-09,observed_first_seen_not_launch_date,2011-08-09,ranked_list,2011-08-09,,,live_metrics_failed_http_404,2026-06-30,live_metrics_unavailable,http_404,2011-08-09,2026-06-30,low_game_page_not_verified,0,1,99,no_page_cdx_rows,no_cdx,no_archived_endpoint_rows_observed,"Live metrics endpoint failure is removal evidence only for the metrics endpoint; game-page availability needs direct verification. Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/enagamess/rescue-from-trench-house,Rescue From Trench House,Enagamess,http://www.kongregate.com/games/Enagamess/rescue-from-trench-house,256002,5,1,newest,,,,no,,,2016-01-25,ranked_list,2016-01-25,2026-06-29,2026-06-29,2016-01-25,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-01-25,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,338,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/greatguygames/rubber-dinghy,Rubber Dinghy,greatguygames,http://www.kongregate.com/games/greatguygames/rubber-dinghy,284019,5,1,newest,,,,no,,,2017-07-28,ranked_list,2017-07-28,2026-06-29,2026-06-29,2017-07-28,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2017-07-28,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,66024,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/amazingtito/save-my-pig,Save My Pig!,AmazingTito,http://www.kongregate.com/games/AmazingTito/save-my-pig,270785,5,1,newest,,,,no,,,2016-10-24,ranked_list,2016-10-24,2026-06-29,2026-06-29,2016-10-24,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-10-24,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,76,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/zygomaticgames/scottish-solitaire-html5,Scottish Solitaire (HTML5),zygomaticgames,http://www.kongregate.com/games/zygomaticgames/scottish-solitaire-html5,282218,5,1,newest,,,,no,,,2017-06-15,ranked_list,2017-06-15,2026-06-29,2026-06-29,2017-06-15,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2017-06-15,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,233,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/ankhgames/seas-the-day,Seas The Day,ankhgames,http://www.kongregate.com/games/ankhgames/seas-the-day,284960,5,1,newest,,,,no,,,2017-08-17,ranked_list,2017-08-17,2026-06-29,2026-06-29,2017-08-17,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2017-08-17,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,123,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/mangojet78/shooter,shooter,mangojet78,http://www.kongregate.com/games/mangojet78/shooter,,5,1,newest,,,,no,,,2011-07-05,ranked_list,2011-07-05,2026-06-30,2026-06-30,2011-07-05,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2011-07-05,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,1,396,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/kbvpneofit/shprot-sprat-diet,Shprot - Sprat Diet,kbvpneofit,https://www.kongregate.com/games/kbvpneofit/shprot-sprat-diet,311323,5,1,newest,,,,no,,,2019-08-25,ranked_list,2019-08-25,2026-06-30,2026-06-30,2019-08-25,observed_first_seen_not_launch_date,2026-06-30,live_metrics_json,2019-08-25,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,1,0,867,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/gothicbub/skrillex-equinox-launchpad-v2-0,Skrillex Equinox Launchpad v2.0,Gothicbub,https://www.kongregate.com/en/games/Gothicbub/skrillex-equinox-launchpad-v2-0,226443,5,1,category_top,more,more,,no,,,2026-01-03,ranked_list,2026-01-03,2026-06-29,2026-06-29,2026-01-03,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,172606,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/eedok/snes-music-quiz,SNES Music Quiz,eedok,http://www.kongregate.com/games/eedok/snes-music-quiz,,5,1,newest,,,,no,,,2010-11-13,ranked_list,2010-11-13,2026-06-29,2026-06-29,2010-11-13,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2010-11-13,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,1,86734,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/sorenof/snot-launch,Snot Launch,sorenof,http://www.kongregate.com/games/sorenof/snot-launch,223757,5,1,newest,,,,no,,,2014-10-31,ranked_list,2014-10-31,2026-06-29,2026-06-29,2014-10-31,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2014-10-31,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,181,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/jlong64/soul-tax,Soul Tax,jlong64,http://www.kongregate.com/games/jlong64/soul-tax,,5,1,newest,,,,no,,,2011-08-05,ranked_list,2011-08-05,2019-07-02,2026-06-30,2011-08-05,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2026-06-30,2026-06-30,live_metrics_available,2026-06-30,live_metrics_available,,,,high_for_metrics_endpoint,4,1,301800,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/catsito001/space-bunny,Space Bunny,catsito001,http://www.kongregate.com/games/catsito001/space-bunny,265409,5,1,newest,,,,no,,,2016-07-14,ranked_list,2016-07-14,2026-06-29,2026-06-29,2016-07-14,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-07-14,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,185,,has_metrics,archived_endpoint_hit_no_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/neobiel/space-over-retro-community,Space Over Retro Community,NeoBiel,http://www.kongregate.com/games/NeoBiel/space-over-retro-community,236311,5,1,newest,,,,no,,,2021-01-25,ranked_list,2021-01-25,2026-06-29,2026-06-29,2021-01-25,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2021-01-25,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,1544,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/kinmyy/space-war,Space War,kinmyy,http://www.kongregate.com/games/kinmyy/space-war,253321,5,1,newest,,,,no,low,title_or_slug_social_strategy_terms,2016-01-16,ranked_list,2016-01-16,2026-06-29,2026-06-29,2016-01-16,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-01-16,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,136,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/sidbiafra/spacebar-v0-1,Spacebar v0.1,SidBiafra,http://www.kongregate.com/games/SidBiafra/spacebar-v0-1,252851,5,1,newest,,,,no,,,2015-12-05,ranked_list,2015-12-05,,,2015-12-05,observed_first_seen_not_launch_date,2015-12-05,ranked_list,2015-12-05,,,live_metrics_failed_http_404,2026-07-01,live_metrics_unavailable,http_404,2015-12-05,2026-07-01,low_game_page_not_verified,0,0,0,no_page_cdx_rows,no_cdx,no_archived_endpoint_rows_observed,"Live metrics endpoint failure is removal evidence only for the metrics endpoint; game-page availability needs direct verification. Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/danshockgames/spaceship-hero,Spaceship Hero,,http://www.kongregate.com/games/danshockgames/spaceship-hero,,5,1,newest,,,,no,,,2013-04-11,ranked_list,2013-04-11,2026-06-29,2026-06-29,2013-04-11,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2013-04-11,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,1,342,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/brvasil/special-strike-dlc-4,Special Strike: DLC 4,brvasil,http://www.kongregate.com/games/brvasil/special-strike-dlc-4,261559,5,1,newest,,,,no,,,2016-05-06,ranked_list,2016-05-06,2026-06-29,2026-06-29,2016-05-06,observed_first_seen_not_launch_date,2026-06-29,live_metrics_json,2016-05-06,2026-06-29,2026-06-29,live_metrics_available,2026-06-29,live_metrics_available,,,,high_for_metrics_endpoint,1,0,700,,has_metrics,no_archived_endpoint_rows_observed,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
