date,game_name,rank_on_date,ranking_type,ranking_basis,plays_count_observed,plays_rank_within_capture,plays_rank_scope,category,source_url,capture_timestamp,capture_url,game_url,developer,rating_text,plays_text,parser,confidence,notes
2014-10-03,Learn to Fly 2,8,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,Spiral Knights,9,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,Crazy Fairies,10,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Spicyhorse/crazyfairies,Spicyhorse,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,Gravitee Wars Online,11,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/FunkyPear/gravitee-wars-online,FunkyPear,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,Red Crucible 2,12,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/rocketeergames/red-crucible,rocketeergames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,Ballistic,13,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/RumbleGames/ballistic,RumbleGames,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,The King's League: Odyssey,14,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/kurechii/the-kings-league-odyssey,kurechii,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,Epic Battle Fantasy 4,15,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,kupo707,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,Realm of the Mad God,16,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Wild_Shadow/realm-of-the-mad-god,Wild_Shadow,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-03,Burrito Bison Revenge,17,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141003215530,https://web.archive.org/web/20141003215530/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141003215530_http_www.kongregate.com_games_sort_rating_254cc4da1d634b13.html; Play count not present in this game-browser layout HTML.
2014-10-10,Contract Wars,1,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/tfender/contract-wars,tfender,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Bloons TD 5,2,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,Ninjakiwi,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Freefall Tournament,3,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/freerangegames/freefall-tournament,freerangegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Kingdom Rush,4,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Kingdom Rush Frontiers,5,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush-frontiers,Ironhidegames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,SAS: Zombie Assault 4,6,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,Ninjakiwi,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,CS Portable,7,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/CriticalForceEt/counter-strike-web-browser-based-port-v2,CriticalForceEt,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Learn to Fly 2,8,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Spiral Knights,9,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Crazy Fairies,10,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Spicyhorse/crazyfairies,Spicyhorse,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Red Crucible 2,11,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/rocketeergames/red-crucible,rocketeergames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Ballistic,12,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/RumbleGames/ballistic,RumbleGames,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Gravitee Wars Online,13,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/FunkyPear/gravitee-wars-online,FunkyPear,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,The King's League: Odyssey,14,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/kurechii/the-kings-league-odyssey,kurechii,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Epic Battle Fantasy 4,15,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,kupo707,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Burrito Bison Revenge,16,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-10,Realm of the Mad God,17,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141010221136,https://web.archive.org/web/20141010221136/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Wild_Shadow/realm-of-the-mad-god,Wild_Shadow,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141010221136_http_www.kongregate.com_games_sort_rating_752dc9ad1a281c7f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Contract Wars,1,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/tfender/contract-wars,tfender,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Bloons TD 5,2,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,Ninjakiwi,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Freefall Tournament,3,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/freerangegames/freefall-tournament,freerangegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Kingdom Rush,4,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Kingdom Rush Frontiers,5,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush-frontiers,Ironhidegames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,SAS: Zombie Assault 4,6,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,Ninjakiwi,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,CS Portable,7,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/CriticalForceEt/counter-strike-web-browser-based-port-v2,CriticalForceEt,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Learn to Fly 2,8,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Spiral Knights,9,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Crazy Fairies,10,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Spicyhorse/crazyfairies,Spicyhorse,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Red Crucible 2,11,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/rocketeergames/red-crucible,rocketeergames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Ballistic,12,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/RumbleGames/ballistic,RumbleGames,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Gravitee Wars Online,13,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/FunkyPear/gravitee-wars-online,FunkyPear,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,The King's League: Odyssey,14,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/kurechii/the-kings-league-odyssey,kurechii,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Epic Battle Fantasy 4,15,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,kupo707,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Burrito Bison Revenge,16,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-13,Realm of the Mad God,17,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141013100801,https://web.archive.org/web/20141013100801/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Wild_Shadow/realm-of-the-mad-god,Wild_Shadow,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141013100801_http_www.kongregate.com_80_games_sort_rating_d86e0e499ca8806f.html; Play count not present in this game-browser layout HTML.
2014-10-17,Contract Wars,1,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/tfender/contract-wars,tfender,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Bloons TD 5,2,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,Ninjakiwi,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Freefall Tournament,3,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/freerangegames/freefall-tournament,freerangegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Kingdom Rush,4,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Kingdom Rush Frontiers,5,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush-frontiers,Ironhidegames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,SAS: Zombie Assault 4,6,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,Ninjakiwi,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,CS Portable,7,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/CriticalForceEt/counter-strike-web-browser-based-port-v2,CriticalForceEt,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Learn to Fly 2,8,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Spiral Knights,9,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Crazy Fairies,10,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Spicyhorse/crazyfairies,Spicyhorse,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Red Crucible 2,11,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/rocketeergames/red-crucible,rocketeergames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Ballistic,12,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/RumbleGames/ballistic,RumbleGames,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Gravitee Wars Online,13,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/FunkyPear/gravitee-wars-online,FunkyPear,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,The King's League: Odyssey,14,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/kurechii/the-kings-league-odyssey,kurechii,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Epic Battle Fantasy 4,15,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,kupo707,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-17,Burrito Bison Revenge,16,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
