pattern_id,original_url,year,month,week_start,capture_count,usable_html_count,first_capture_timestamp,last_capture_timestamp,sample_capture_url,status_codes_seen,mime_types_seen,notes
pat_005,https://www.kongregate.com/most-played-games,2017,05,2017-05-22,2,2,20170527111935,20170528225639,https://web.archive.org/web/20170527111935/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,05,2017-05-29,1,1,20170530005555,20170530005555,https://web.archive.org/web/20170530005555/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,06,2017-05-29,1,1,20170603113111,20170603113111,https://web.archive.org/web/20170603113111/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,06,2017-06-05,3,3,20170606121538,20170610115959,https://web.archive.org/web/20170606121538/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,06,2017-06-12,2,2,20170617122212,20170618055359,https://web.archive.org/web/20170617122212/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,06,2017-06-19,1,1,20170624131120,20170624131120,https://web.archive.org/web/20170624131120/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,06,2017-06-26,1,1,20170627091814,20170627091814,https://web.archive.org/web/20170627091814/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,07,2017-06-26,1,1,20170701134613,20170701134613,https://web.archive.org/web/20170701134613/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,07,2017-07-03,2,2,20170704212252,20170708140751,https://web.archive.org/web/20170704212252/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,07,2017-07-10,2,2,20170712115637,20170715145211,https://web.archive.org/web/20170712115637/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,07,2017-07-17,2,2,20170720203555,20170722152953,https://web.archive.org/web/20170720203555/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,07,2017-07-24,3,3,20170728224507,20170730002524,https://web.archive.org/web/20170728224507/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,08,2017-07-31,2,2,20170805164123,20170806154839,https://web.archive.org/web/20170805164123/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,08,2017-08-07,2,2,20170808040812,20170812171714,https://web.archive.org/web/20170808040812/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,08,2017-08-14,1,1,20170819173527,20170819173527,https://web.archive.org/web/20170819173527/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,08,2017-08-21,2,2,20170821112751,20170826180852,https://web.archive.org/web/20170821112751/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,09,2017-08-28,2,2,20170901221619,20170902184823,https://web.archive.org/web/20170901221619/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,09,2017-09-04,1,1,20170909191413,20170909191413,https://web.archive.org/web/20170909191413/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,09,2017-09-11,2,2,20170911223759,20170916195210,https://web.archive.org/web/20170911223759/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,09,2017-09-18,1,1,20170920171442,20170920171442,https://web.archive.org/web/20170920171442/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,09,2017-09-25,1,1,20170927184228,20170927184228,https://web.archive.org/web/20170927184228/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,10,2017-10-02,2,2,20171003232933,20171005082155,https://web.archive.org/web/20171003232933/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,10,2017-10-09,2,2,20171010235615,20171013075204,https://web.archive.org/web/20171010235615/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,10,2017-10-16,1,1,20171018001335,20171018001335,https://web.archive.org/web/20171018001335/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,10,2017-10-23,2,2,20171024111339,20171025004059,https://web.archive.org/web/20171024111339/http://www.kongregate.com:80/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,11,2017-10-30,2,2,20171101200839,20171104233009,https://web.archive.org/web/20171101200839/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2017,11,2017-11-06,1,1,20171108203413,20171108203413,https://web.archive.org/web/20171108203413/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2018,12,2018-12-17,1,1,20181222201251,20181222201251,https://web.archive.org/web/20181222201251/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,01,2019-01-07,1,1,20190110191924,20190110191924,https://web.archive.org/web/20190110191924/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,02,2019-01-28,1,1,20190201060104,20190201060104,https://web.archive.org/web/20190201060104/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,05,2019-05-06,1,1,20190506105408,20190506105408,https://web.archive.org/web/20190506105408/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,07,2019-07-15,1,1,20190720171137,20190720171137,https://web.archive.org/web/20190720171137/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,08,2019-08-05,1,1,20190808150232,20190808150232,https://web.archive.org/web/20190808150232/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,08,2019-08-19,1,1,20190822195411,20190822195411,https://web.archive.org/web/20190822195411/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,09,2019-09-16,1,1,20190920102158,20190920102158,https://web.archive.org/web/20190920102158/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,11,2019-11-04,1,1,20191107154541,20191107154541,https://web.archive.org/web/20191107154541/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,11,2019-11-11,1,1,20191115075736,20191115075736,https://web.archive.org/web/20191115075736/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2019,12,2019-12-02,1,1,20191207205516,20191207205516,https://web.archive.org/web/20191207205516/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,05,2020-05-25,1,1,20200526213308,20200526213308,https://web.archive.org/web/20200526213308/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,07,2020-07-13,1,1,20200716172952,20200716172952,https://web.archive.org/web/20200716172952/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,08,2020-08-03,1,1,20200803171541,20200803171541,https://web.archive.org/web/20200803171541/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,09,2020-08-31,1,1,20200906021907,20200906021907,https://web.archive.org/web/20200906021907/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,09,2020-09-14,1,1,20200920011849,20200920011849,https://web.archive.org/web/20200920011849/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,10,2020-10-12,1,1,20201015131049,20201015131049,https://web.archive.org/web/20201015131049/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,11,2020-11-09,1,1,20201112015420,20201112015420,https://web.archive.org/web/20201112015420/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,11,2020-11-23,1,1,20201124174309,20201124174309,https://web.archive.org/web/20201124174309/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,12,2020-11-30,1,1,20201201205030,20201201205030,https://web.archive.org/web/20201201205030/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2020,12,2020-12-07,1,1,20201212201423,20201212201423,https://web.archive.org/web/20201212201423/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,01,2021-01-04,1,1,20210106190302,20210106190302,https://web.archive.org/web/20210106190302/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,01,2021-01-11,1,1,20210117120721,20210117120721,https://web.archive.org/web/20210117120721/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,01,2021-01-25,1,1,20210129213954,20210129213954,https://web.archive.org/web/20210129213954/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,02,2021-02-01,1,1,20210202171918,20210202171918,https://web.archive.org/web/20210202171918/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,04,2021-04-12,1,1,20210416132317,20210416132317,https://web.archive.org/web/20210416132317/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,06,2021-06-07,1,1,20210612134500,20210612134500,https://web.archive.org/web/20210612134500/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,07,2021-07-26,1,1,20210731174233,20210731174233,https://web.archive.org/web/20210731174233/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,08,2021-08-09,1,1,20210813231823,20210813231823,https://web.archive.org/web/20210813231823/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,09,2021-09-13,1,1,20210919161603,20210919161603,https://web.archive.org/web/20210919161603/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,10,2021-10-04,1,1,20211006104958,20211006104958,https://web.archive.org/web/20211006104958/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,10,2021-10-18,1,1,20211021110639,20211021110639,https://web.archive.org/web/20211021110639/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,10,2021-10-25,2,2,20211029023431,20211029031135,https://web.archive.org/web/20211029023431/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,11,2021-11-15,2,2,20211118222525,20211120111402,https://web.archive.org/web/20211118222525/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,12,2021-11-29,1,1,20211202212643,20211202212643,https://web.archive.org/web/20211202212643/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2021,12,2021-12-06,1,1,20211206185514,20211206185514,https://web.archive.org/web/20211206185514/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,01,2022-01-10,1,1,20220111080208,20220111080208,https://web.archive.org/web/20220111080208/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,03,2022-03-21,1,1,20220321062617,20220321062617,https://web.archive.org/web/20220321062617/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,03,2022-03-28,1,1,20220331024522,20220331024522,https://web.archive.org/web/20220331024522/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,04,2022-03-28,1,1,20220401042836,20220401042836,https://web.archive.org/web/20220401042836/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,04,2022-04-04,1,1,20220404144057,20220404144057,https://web.archive.org/web/20220404144057/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,04,2022-04-11,1,1,20220416220918,20220416220918,https://web.archive.org/web/20220416220918/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,05,2022-05-09,1,1,20220509175616,20220509175616,https://web.archive.org/web/20220509175616/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,05,2022-05-16,2,2,20220520131139,20220521213328,https://web.archive.org/web/20220520131139/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,06,2022-05-30,1,1,20220603032614,20220603032614,https://web.archive.org/web/20220603032614/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,08,2022-08-08,1,1,20220811140812,20220811140812,https://web.archive.org/web/20220811140812/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,09,2022-09-26,1,1,20220927150230,20220927150230,https://web.archive.org/web/20220927150230/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,11,2022-11-21,1,1,20221126082152,20221126082152,https://web.archive.org/web/20221126082152/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,12,2022-12-05,2,2,20221205062636,20221206134508,https://web.archive.org/web/20221205062636/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2022,12,2022-12-26,1,1,20221226014209,20221226014209,https://web.archive.org/web/20221226014209/http://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2023,03,2023-03-13,1,1,20230314202914,20230314202914,https://web.archive.org/web/20230314202914/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2023,09,2023-09-25,1,1,20230929192533,20230929192533,https://web.archive.org/web/20230929192533/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/most-played-games,2023,12,2023-12-18,1,1,20231221025233,20231221025233,https://web.archive.org/web/20231221025233/https://www.kongregate.com/most-played-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,02,2008-02-18,1,1,20080222193232,20080222193232,https://web.archive.org/web/20080222193232/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,02,2008-02-25,2,2,20080225103250,20080225191357,https://web.archive.org/web/20080225103250/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,03,2008-03-03,1,1,20080304135058,20080304135058,https://web.archive.org/web/20080304135058/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,03,2008-03-10,3,3,20080312044041,20080316221000,https://web.archive.org/web/20080312044041/http://www.kongregate.com:80/puzzle-games?,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,03,2008-03-17,1,1,20080322122729,20080322122729,https://web.archive.org/web/20080322122729/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,03,2008-03-24,2,2,20080324135825,20080328071426,https://web.archive.org/web/20080324135825/http://www.kongregate.com:80/puzzle-games?,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,04,2008-03-31,2,2,20080401153906,20080404200910,https://web.archive.org/web/20080401153906/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,04,2008-04-07,1,1,20080410204013,20080410204013,https://web.archive.org/web/20080410204013/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,04,2008-04-14,1,1,20080415182331,20080415182331,https://web.archive.org/web/20080415182331/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,04,2008-04-21,3,3,20080421174900,20080426200335,https://web.archive.org/web/20080421174900/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,05,2008-04-28,1,1,20080501135107,20080501135107,https://web.archive.org/web/20080501135107/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,05,2008-05-12,1,1,20080513024752,20080513024752,https://web.archive.org/web/20080513024752/http://www.kongregate.com/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,06,2008-06-02,2,2,20080607212334,20080607233924,https://web.archive.org/web/20080607212334/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,06,2008-06-09,3,3,20080610182709,20080613221212,https://web.archive.org/web/20080610182709/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,06,2008-06-16,2,2,20080617001508,20080620150615,https://web.archive.org/web/20080617001508/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,06,2008-06-23,3,3,20080623185927,20080628073132,https://web.archive.org/web/20080623185927/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,07,2008-06-30,8,8,20080701071718,20080706005113,https://web.archive.org/web/20080701071718/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,07,2008-07-07,11,11,20080707041927,20080713082057,https://web.archive.org/web/20080707041927/http://www.kongregate.com.:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,07,2008-07-14,12,12,20080714081723,20080720074019,https://web.archive.org/web/20080714081723/http://www.kongregate.com.:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,07,2008-07-21,12,12,20080721075803,20080727234117,https://web.archive.org/web/20080721075803/http://www.kongregate.com.:80/puzzle-games?,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,07,2008-07-28,3,3,20080728190006,20080729222824,https://web.archive.org/web/20080728190006/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,08,2008-08-04,10,10,20080805015929,20080810182524,https://web.archive.org/web/20080805015929/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,08,2008-08-11,11,11,20080811012244,20080817222851,https://web.archive.org/web/20080811012244/http://www.kongregate.com:80/puzzle-games?,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,08,2008-08-18,12,12,20080818234455,20080824181755,https://web.archive.org/web/20080818234455/http://www.kongregate.com.:80/puzzle-games?,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,08,2008-08-25,10,10,20080825160045,20080831102651,https://web.archive.org/web/20080825160045/http://www.kongregate.com.:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,09,2008-09-01,14,14,20080901015518,20080907002805,https://web.archive.org/web/20080901015518/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,09,2008-09-08,9,9,20080908014458,20080912141141,https://web.archive.org/web/20080908014458/http://www.kongregate.com:80/puzzle-games?,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,09,2008-09-15,3,3,20080916002334,20080921142026,https://web.archive.org/web/20080916002334/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,09,2008-09-22,2,2,20080923060530,20080926194305,https://web.archive.org/web/20080923060530/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,09,2008-09-29,3,3,20080929174840,20080930010225,https://web.archive.org/web/20080929174840/http://www.kongregate.com:80/puzzle-games?,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,10,2008-09-29,1,1,20081003080238,20081003080238,https://web.archive.org/web/20081003080238/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,10,2008-10-06,4,4,20081006093904,20081012161006,https://web.archive.org/web/20081006093904/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,10,2008-10-13,3,3,20081015194247,20081018230209,https://web.archive.org/web/20081015194247/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,10,2008-10-20,3,3,20081022021935,20081026000114,https://web.archive.org/web/20081022021935/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,10,2008-10-27,1,1,20081029042802,20081029042802,https://web.archive.org/web/20081029042802/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,11,2008-10-27,2,2,20081102032521,20081102032526,https://web.archive.org/web/20081102032521/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,11,2008-11-03,3,3,20081105053026,20081108091503,https://web.archive.org/web/20081105053026/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,12,2008-12-01,4,4,20081201061428,20081207034754,https://web.archive.org/web/20081201061428/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,12,2008-12-08,2,2,20081208095026,20081212040845,https://web.archive.org/web/20081208095026/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,12,2008-12-15,3,3,20081216232040,20081221062523,https://web.archive.org/web/20081216232040/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,12,2008-12-22,2,2,20081225130104,20081226161218,https://web.archive.org/web/20081225130104/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2008,12,2008-12-29,1,1,20081229120417,20081229120417,https://web.archive.org/web/20081229120417/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2009,01,2008-12-29,2,2,20090102101946,20090102142619,https://web.archive.org/web/20090102101946/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2009,01,2009-01-05,1,1,20090106074953,20090106074953,https://web.archive.org/web/20090106074953/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_005,https://www.kongregate.com/puzzle-games,2009,01,2009-01-12,2,2,20090115215011,20090115215015,https://web.archive.org/web/20090115215011/http://www.kongregate.com:80/puzzle-games,200,text/html,Digest-collapsed pilot coverage bucket.
