game_name,game_url,source_page_timestamp,source_page_path,source_type,endpoint_url,cdx_status,cdx_rows,sample_timestamp,sample_original,sample_mimetype,sample_path,count_signal,parsed_plays,notes
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20220819052329,data/raw/developer_game_lists/html/20220819052329_https_www.kongregate.com_games_JasonNumberXIII_a69d99784efc9500.html,developer_game_list,http://www.kongregate.com:80/games/JasonNumberXIII,cached,7,20220819052329,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20220819052329_https_www.kongregate.com_games_JasonNumberXIII_a69d99784efc9500.html,,,developer_page_status=cached; target_found_without_play_count
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20200804120037,data/raw/developer_game_lists/html/20200804120037_https_www.kongregate.com_games_JasonNumberXIII_f93c5f4776874f05.html,developer_game_list,http://www.kongregate.com:80/games/JasonNumberXIII,cached,7,20200804120037,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20200804120037_https_www.kongregate.com_games_JasonNumberXIII_f93c5f4776874f05.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211026181744,data/raw/developer_game_lists/html/20211026181744_https_www.kongregate.com_games_JasonNumberXIII_4509ab48864531ea.html,developer_game_list,https://www.kongregate.com/games/JasonNumberXIII,cached,7,20211026181744,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20211026181744_https_www.kongregate.com_games_JasonNumberXIII_4509ab48864531ea.html,,,developer_page_status=cached; target_found_without_play_count
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20220819052329,data/raw/developer_game_lists/html/20220819052329_https_www.kongregate.com_games_JasonNumberXIII_a69d99784efc9500.html,developer_game_list,https://www.kongregate.com/games/JasonNumberXIII,cached,7,20220819052329,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20220819052329_https_www.kongregate.com_games_JasonNumberXIII_a69d99784efc9500.html,,,developer_page_status=cached; target_found_without_play_count
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20200804120037,data/raw/developer_game_lists/html/20200804120037_https_www.kongregate.com_games_JasonNumberXIII_f93c5f4776874f05.html,developer_game_list,https://www.kongregate.com/games/JasonNumberXIII,cached,7,20200804120037,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20200804120037_https_www.kongregate.com_games_JasonNumberXIII_f93c5f4776874f05.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211205123233,data/raw/developer_game_lists/html/20211205123233_https_www.kongregate.com_accounts_JasonNumberXIII_390a6b777861879c.html,developer_game_list,http://www.kongregate.com/accounts/JasonNumberXIII,cached,18,20211205123233,https://www.kongregate.com/accounts/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20211205123233_https_www.kongregate.com_accounts_JasonNumberXIII_390a6b777861879c.html,,,developer_page_status=cached; target_found_without_play_count
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211017145942,data/raw/developer_game_lists/html/20211017145942_https_www.kongregate.com_accounts_jasonnumberxiii_681012cd465269a0.html,developer_game_list,http://www.kongregate.com/accounts/JasonNumberXIII,cached,18,20211017145942,https://www.kongregate.com/accounts/jasonnumberxiii,text/html,data/raw/developer_game_lists/html/20211017145942_https_www.kongregate.com_accounts_jasonnumberxiii_681012cd465269a0.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20210919054531,data/raw/developer_game_lists/html/20210919054531_https_www.kongregate.com_accounts_JasonNumberXIII_445e4d41c0776223.html,developer_game_list,http://www.kongregate.com/accounts/JasonNumberXIII,cached,18,20210919054531,https://www.kongregate.com/accounts/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20210919054531_https_www.kongregate.com_accounts_JasonNumberXIII_445e4d41c0776223.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211205123233,data/raw/developer_game_lists/html/20211205123233_https_www.kongregate.com_accounts_JasonNumberXIII_390a6b777861879c.html,developer_game_list,http://www.kongregate.com:80/accounts/JasonNumberXIII,cached,18,20211205123233,https://www.kongregate.com/accounts/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20211205123233_https_www.kongregate.com_accounts_JasonNumberXIII_390a6b777861879c.html,,,developer_page_status=cached; target_found_without_play_count
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211017145942,data/raw/developer_game_lists/html/20211017145942_https_www.kongregate.com_accounts_jasonnumberxiii_681012cd465269a0.html,developer_game_list,http://www.kongregate.com:80/accounts/JasonNumberXIII,cached,18,20211017145942,https://www.kongregate.com/accounts/jasonnumberxiii,text/html,data/raw/developer_game_lists/html/20211017145942_https_www.kongregate.com_accounts_jasonnumberxiii_681012cd465269a0.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20210919054531,data/raw/developer_game_lists/html/20210919054531_https_www.kongregate.com_accounts_JasonNumberXIII_445e4d41c0776223.html,developer_game_list,http://www.kongregate.com:80/accounts/JasonNumberXIII,cached,18,20210919054531,https://www.kongregate.com/accounts/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20210919054531_https_www.kongregate.com_accounts_JasonNumberXIII_445e4d41c0776223.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211205123233,data/raw/developer_game_lists/html/20211205123233_https_www.kongregate.com_accounts_JasonNumberXIII_390a6b777861879c.html,developer_game_list,https://www.kongregate.com/accounts/JasonNumberXIII,cached,18,20211205123233,https://www.kongregate.com/accounts/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20211205123233_https_www.kongregate.com_accounts_JasonNumberXIII_390a6b777861879c.html,,,developer_page_status=cached; target_found_without_play_count
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211017145942,data/raw/developer_game_lists/html/20211017145942_https_www.kongregate.com_accounts_jasonnumberxiii_681012cd465269a0.html,developer_game_list,https://www.kongregate.com/accounts/JasonNumberXIII,cached,18,20211017145942,https://www.kongregate.com/accounts/jasonnumberxiii,text/html,data/raw/developer_game_lists/html/20211017145942_https_www.kongregate.com_accounts_jasonnumberxiii_681012cd465269a0.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20210919054531,data/raw/developer_game_lists/html/20210919054531_https_www.kongregate.com_accounts_JasonNumberXIII_445e4d41c0776223.html,developer_game_list,https://www.kongregate.com/accounts/JasonNumberXIII,cached,18,20210919054531,https://www.kongregate.com/accounts/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20210919054531_https_www.kongregate.com_accounts_JasonNumberXIII_445e4d41c0776223.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,,,developer_game_list,http://www.kongregate.com/accounts/JasonNumberXIII/games,cached,0,,,,,,,developer_game_list_cdx_no_rows
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,,,developer_game_list,http://www.kongregate.com:80/accounts/JasonNumberXIII/games,cached,0,,,,,,,developer_game_list_cdx_no_rows
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,,,developer_game_list,https://www.kongregate.com/accounts/JasonNumberXIII/games,cached,0,,,,,,,developer_game_list_cdx_no_rows
Bad Eggs Online 2,http://www.kongregate.com/games/Rob_Almighty/bad-eggs-online-2,20160204004645,data/raw/developer_game_lists/html/20160204004645_http_www.kongregate.com_80_games_Rob_Almighty_95fab9629da476a1.html,developer_game_list,http://www.kongregate.com/games/Rob_Almighty,fetched,23,20160204004645,http://www.kongregate.com:80/games/Rob_Almighty,text/html,data/raw/developer_game_lists/html/20160204004645_http_www.kongregate.com_80_games_Rob_Almighty_95fab9629da476a1.html,,,developer_page_status=fetched; target_found_without_play_count
Bad Eggs Online 2,http://www.kongregate.com/games/Rob_Almighty/bad-eggs-online-2,20160204004843,,developer_game_list,http://www.kongregate.com/games/Rob_Almighty,fetched,23,20160204004843,http://www.kongregate.com:80/games/rob_almighty?,text/html,,,,developer_game_list_html_unavailable; html_status=failed: <urlopen error [Errno 61] Connection refused>
